Sentiment,Instagram Comment Text,Clean Instagram Comment Text,Normalized_Text,StopWords,Final
negative,"Begitulah laki2 ya sis, lebih suka pecun2 murahan, daripada prempuan baik2 berjilbab ato pintar. Enji2, kok downgrade sih? Dari pedangdut naik kelas prempuan berjilbab ehh milih sama pecun lagi.. jeleknya seleramu",begitulah laki ya sis lebih suka pecun murahan daripada prempuan baik berjilbab ato pintar enji kok downgrade sih dari pedangdut naik kelas prempuan berjilbab ehh milih sama pecun lagi jeleknya seleramu,begitulah laki ya kakak lebih suka pecun murahan daripada perempuan baik berjilbab atau pintar enji kok downgrade sih dari pedangdut naik kelas perempuan berjilbab eh memilih sama pecun lagi jeleknya seleramu,begitulah laki kakak lebih suka pecun murahan perempuan baik berjilbab pintar enji kok downgrade sih pedangdut naik kelas perempuan berjilbab eh memilih sama pecun jeleknya seleramu,begitulah laki kakak lebih suka pecun murahan perempuan baik berjilbab pintar enji kok downgrade sih pedangdut naik kelas perempuan berjilbab eh memilih sama pecun jeleknya seleramu
negative,Motorninja aj songong amat mba org yg punya mobil lamborgini aj biasa wae kok ????????,motorninja aj songong amat mba org yg punya mobil lamborgini aj biasa wae kok,motorninja saja songong amat mbak orang yang punya mobil lamborgini saja biasa wae kok,motorninja songong mbak orang punya mobil lamborgini biasa wae kok,motorninja songong mbak orang punya mobil lamborgini biasa wae kok
negative,GoBlOk ?????? gua nonton berkali≤ kaget juga ??,goblok gua nonton berkali kaget juga,bodoh saya menonton berkali kaget juga,bodoh menonton berkali kaget,bodoh menonton berkali kaget
negative,"Ga usa pake anjing, babi!! ?????? kalo gw bls gitu wkwk",ga usa pake anjing babi kalo gw bls gitu wkwk,enggak usah pakai anjing babi kalau gue balas begitu wkwk,enggak usah pakai anjing babi kalau gue balas wkwk,enggak usah pakai anjing babi kalau gue balas wkwk
negative,Oh ini toh yang kemaren TIDAK MENGHARGAI KARYA ORANG DAN SEENAKNYA BILANG JELEK BANGET... Aduh itu penganten perempuan nya KEKENYANGAN yah... Ampe kembung gitu perut nya... #pepuraLuGU,oh ini toh yang kemaren tidak menghargai karya orang dan seenaknya bilang jelek banget aduh itu penganten perempuan nya kekenyangan yah ampe kembung gitu perut nya,oh ini toh yang kemarin tidak menghargai karya manusia dan seenaknya bilang jelek banget aduh itu pengantin perempuan nya kekenyangan ya sampai kembung begitu perut nya,kemarin menghargai karya manusia seenaknya bilang jelek banget aduh pengantin perempuan nya kekenyangan kembung perut nya,kemarin menghargai karya manusia seenaknya bilang jelek banget aduh pengantin perempuan nya kekenyangan kembung perut nya
negative,"Dari awal percaya gimik Raffi gigi dn att...sehingga att peserta keluarga di hujad dn anak ny...di hujad ...semakin kesini penonton semakin di bodohin?? semakin publik tertuju mereka ??????yg kasihan para penghujad ....ga apa"" lah ayu ga ada di pesbukers biar dia ngeluarkn album"" baru single baru setelah para artis halan"" keluar nengri gimik"" apa lagi yoo",dari awal percaya gimik raffi gigi dn att sehingga att peserta keluarga di hujad dn anak ny di hujad semakin kesini penonton semakin di bodohin semakin publik tertuju mereka yg kasihan para penghujad ga apa lah ayu ga ada di pesbukers biar dia ngeluarkn album baru single baru setelah para artis halan keluar nengri gimik apa lagi yoo,dari awal percaya gimik raffi gigi dan att sehingga att peserta keluarga di hujad dan anak nya di hujad semakin kesini penonton semakin di bodohin semakin publik tertuju mereka yang kasihan para penghujad enggak apa lah ayu enggak ada di pesbukers biar dia ngeluarkn album baru single baru setelah para artis halan keluar nengri gimik apa lagi ya,awal percaya gimik raffi gigi att att peserta keluarga hujad anak nya hujad semakin kesini penonton semakin bodohin semakin publik tertuju kasihan penghujad enggak apa lah ayu enggak pesbukers biar ngeluarkn album baru single baru artis halan keluar nengri gimik apa,awal percaya gimik raffi gigi att att peserta keluarga hujad anak nya hujad semakin kesini penonton semakin bodohin semakin publik tertuju kasihan penghujad enggak apa lah ayu enggak pesbukers biar ngeluarkn album baru single baru artis halan keluar nengri gimik apa
negative,"Kalo bener gimmick, bodoh banget si ayu cuma demi rating n popularitas berani taruhin harga dirinya buat di nilai buruk oleh mata masyarakat ????",kalo bener gimmick bodoh banget si ayu cuma demi rating n popularitas berani taruhin harga dirinya buat di nilai buruk oleh mata masyarakat,kalau benar gimmick bodoh banget sih ayu cuma demi rating dan popularitas berani taruhin harga dirinya buat di nilai buruk oleh mata masyarakat,kalau benar gimmick bodoh banget sih ayu cuma rating popularitas berani taruhin harga dirinya buat nilai buruk mata masyarakat,kalau benar gimmick bodoh banget sih ayu cuma rating popularitas berani taruhin harga dirinya buat nilai buruk mata masyarakat
negative,Susah otaknya diemvang mah bikin rusuh dilapak orang,susah otaknya diemvang mah bikin rusuh dilapak orang,susah otaknya diemvang mah membuat rusuh dilapak manusia,susah otaknya diemvang mah membuat rusuh dilapak manusia,susah otaknya diemvang mah membuat rusuh dilapak manusia
negative,najiiisss kayak si mba dese ga gitu ajaaa. hahahahaha maling teriak maling. ngaca buuuuuk,najis kayak si mba dese ga gitu aja hahahahaha maling teriak maling ngaca buk,najis seperti sih mbak dese enggak begitu saja hahahahaha maling teriak maling mengaca buk,najis sih mbak dese enggak hahahahaha maling teriak maling mengaca buk,najis sih mbak dese enggak hahahahaha maling teriak maling mengaca buk
negative, <USERNAME> IYAK KAA HAHAHAHAH geli bgt gasih sama att ih kampung abis:(((,username iyak kaa hahahahah geli bgt gasih sama att ih kampung abis,username iya kak hahahahah geli banget enggak sih sama att ih kampung habis,username iya kak hahahahah geli banget enggak sih sama att ih kampung habis,username iya kak hahahahah geli banget enggak sih sama att ih kampung habis
negative,"JOGETNYA BIKIN NGAKAKKK ANJIRRRR, KAMPUNGAN BANGET??????  <USERNAME>  <USERNAME>",jogetnya bikin ngakak anjirr kampungan banget username username,jogetnya membuat mengakak anjir kampungan banget username username,jogetnya membuat mengakak anjir kampungan banget username username,jogetnya membuat mengakak anjir kampungan banget username username
negative,Bagus la gue berarti ada otak gak kayak lu malu maluin mak lu aja tong akun asli di pake tu yg namanya bego!  <USERNAME>,bagus la gue berarti ada otak gak kayak lu malu maluin mak lu aja tong akun asli di pake tu yg namanya bego username,bagus lah saya berarti ada otak enggak seperti kamu malu maluin ibu kamu saja tong akun asli di pakai itu yang namanya bodoh username,bagus lah berarti otak enggak kamu malu maluin ibu kamu tong akun asli pakai namanya bodoh username,bagus lah berarti otak enggak kamu malu maluin ibu kamu tong akun asli pakai namanya bodoh username
negative,"Yg bego mah elu, ibu mana sih yg mau ngasih contoh buruk ke anaknya , pake mata lo, emg ada di dugem bawa anak , bego sih -_- jaman udah texas , dan gue jamin dijaman anaknya jga pasti udh lebih texas . Selagi ga ngerugiin lo yaudah . Sewot banget .",yg bego mah elu ibu mana sih yg mau ngasih contoh buruk ke anaknya pake mata lo emg ada di dugem bawa anak bego sih jaman udah texas dan gue jamin dijaman anaknya jga pasti udh lebih texas selagi ga ngerugiin lo yaudah sewot banget,yang bodoh mah lu ibu mana sih yang mau mengasih contoh buruk ke anaknya pakai mata kamu memang ada di dugem bawa anak bodoh sih jaman sudah texas dan saya jamin dijaman anaknya juga pasti sudah lebih texas selagi enggak ngerugiin kamu yaudah sewot banget,bodoh mah lu ibu mana sih mau mengasih contoh buruk anaknya pakai mata kamu memang dugem bawa anak bodoh sih jaman texas jamin dijaman anaknya lebih texas enggak ngerugiin kamu yaudah sewot banget,bodoh mah lu ibu mana sih mau mengasih contoh buruk anaknya pakai mata kamu memang dugem bawa anak bodoh sih jaman texas jamin dijaman anaknya lebih texas enggak ngerugiin kamu yaudah sewot banget
negative,"Si wanita jahiliyah.. Lesbi , skrg udh py pacar lg. Kasian anaknya. Kmrn di ksh bencana slnya dia tega misahin anak dr bapak nya, dia ktakutan anak nya masuk islam pdhl bp nya g prnh nuntut anaknya memeluk islam. Udh di ksh nikmat anak 3 org, msh aja begajulan.",si wanita jahiliyah lesbi skrg udh py pacar lg kasian anaknya kmrn di ksh bencana slnya dia tega misahin anak dr bapak nya dia ktakutan anak nya masuk islam pdhl bp nya g prnh nuntut anaknya memeluk islam udh di ksh nikmat anak org msh aja begajulan,sih wanita jahiliyah lesbi sekarang sudah punya pacar lagi kasihan anaknya kemarin di kasih bencana slnya dia tega misahin anak dokter bapak nya dia ktakutan anak nya masuk islam padahal bp nya enggak pernah menuntut anaknya memeluk islam sudah di kasih nikmat anak orang masih saja begajulan,sih wanita jahiliyah lesbi sekarang punya pacar kasihan anaknya kemarin kasih bencana slnya tega misahin anak dokter bapak nya ktakutan anak nya masuk islam padahal bp nya enggak pernah menuntut anaknya memeluk islam kasih nikmat anak orang begajulan,sih wanita jahiliyah lesbi sekarang punya pacar kasihan anaknya kemarin kasih bencana slnya tega misahin anak dokter bapak nya ktakutan anak nya masuk islam padahal bp nya enggak pernah menuntut anaknya memeluk islam kasih nikmat anak orang begajulan
negative, <USERNAME> gw tanya. Emang kador artis beneran? Komen lo tolol sumpah. Masa harus kenal dia buat nilai dia artis atau bukan. Hahaha semua org indo jg pasti setuju kalo kador bukan artis tp cuma celebgram dr kampung. Lo tau kan bedanya artis dg selebgra,username gw tanya emang kador artis beneran komen lo tolol sumpah masa harus kenal dia buat nilai dia artis atau bukan hahaha semua org indo jg pasti setuju kalo kador bukan artis tp cuma celebgram dr kampung lo tau kan bedanya artis dg selebgra,username gue tanya memang kador artis benaran komen kamu tolol sumpah masa harus kenal dia buat nilai dia artis atau bukan hahaha semua orang indonesia juga pasti setuju kalau kador bukan artis tapi cuma celebgram dokter kampung kamu tahu akan bedanya artis dengan selebgra,username gue tanya memang kador artis benaran komen kamu tolol sumpah masa kenal buat nilai artis bukan hahaha semua orang indonesia setuju kalau kador bukan artis cuma celebgram dokter kampung kamu tahu bedanya artis selebgra,username gue tanya memang kador artis benaran komen kamu tolol sumpah masa kenal buat nilai artis bukan hahaha semua orang indonesia setuju kalau kador bukan artis cuma celebgram dokter kampung kamu tahu bedanya artis selebgra
negative, <USERNAME> hahahaaaa trs gue tanya. Lo tolol? PAke nanya kador bencong atau ngga padahal blm kenal wkwkwkwkw. Eh semua org jg bisa nilai si kador bencong beneran dr gerak gerik melambay suara ngondek dan pake baju cewek begitu nyaman. Mana ada cowok tu,username hahahaa trs gue tanya lo tolol pake nanya kador bencong atau ngga padahal blm kenal wkwkwkwkw eh semua org jg bisa nilai si kador bencong beneran dr gerak gerik melambay suara ngondek dan pake baju cewek begitu nyaman mana ada cowok tu,username hahahaa terus saya tanya kamu tolol pakai bertanya kador bencong atau enggak padahal belum kenal wkwkwkwkw eh semua orang juga bisa nilai sih kador bencong benaran dokter gerak gerik melambay suara ngondek dan pakai baju cewek begitu nyaman mana ada cowok itu,username hahahaa terus tanya kamu tolol pakai bertanya kador bencong enggak padahal kenal wkwkwkwkw eh semua orang nilai sih kador bencong benaran dokter gerak gerik melambay suara ngondek pakai baju cewek nyaman mana cowok,username hahahaa terus tanya kamu tolol pakai bertanya kador bencong enggak padahal kenal wkwkwkwkw eh semua orang nilai sih kador bencong benaran dokter gerak gerik melambay suara ngondek pakai baju cewek nyaman mana cowok
negative," <USERNAME> maklumin shaaay... Fans gatis keras itu otaknya bebel, realita seperti apa jg ga bakalan dia terima... Seperti halnya nagita itu artis uda dr jaman dia kecil eh di bilang numpang tenar ke rapi mamad,pdhl kan yg jadiin si mamad gede y PH n",username maklumin shay fans gatis keras itu otaknya bebel realita seperti apa jg ga bakalan dia terima seperti halnya nagita itu artis uda dr jaman dia kecil eh di bilang numpang tenar ke rapi mamad pdhl kan yg jadiin si mamad gede y ph n,username maklumin say fan gatis keras itu otaknya bebel realita seperti apa juga enggak bakalan dia terima seperti halnya nagita itu artis sudah dokter jaman dia kecil eh di bilang numpang tenar ke rapi mamad padahal akan yang jadikan sih mamad besar nya ph dan,username maklumin say fan gatis keras otaknya bebel realita apa enggak bakalan terima halnya nagita artis dokter jaman kecil eh bilang numpang tenar rapi mamad padahal jadikan sih mamad besar nya ph,username maklumin say fan gatis keras otaknya bebel realita apa enggak bakalan terima halnya nagita artis dokter jaman kecil eh bilang numpang tenar rapi mamad padahal jadikan sih mamad besar nya ph
negative, <USERNAME>.bee idih najong lu tag2 org! Nimbrung aja kek mujaer lo! Dia ga bakal terkenal klo ga bawa2 nama ayu ting ting sm nagita! Duh bego dipiara! Kesian,username bee idih najong lu tag org nimbrung aja kek mujaer lo dia ga bakal terkenal klo ga bawa nama ayu ting ting sm nagita duh bego dipiara kesian,username bee idih najong kamu tag orang nimbrung saja kayak mujaer kamu dia enggak akan terkenal kalo enggak bawa nama ayu ting ting sama nagita duh bodoh dipiara kesian,username bee idih najong kamu tag orang nimbrung kayak mujaer kamu enggak terkenal kalo enggak bawa nama ayu ting ting sama nagita duh bodoh dipiara kesian,username bee idih najong kamu tag orang nimbrung kayak mujaer kamu enggak terkenal kalo enggak bawa nama ayu ting ting sama nagita duh bodoh dipiara kesian
negative,"langsung saja bilang siapa yg di maksud, klu gini namanya MUNAFIK!",langsung saja bilang siapa yg di maksud klu gini namanya munafik,langsung saja bilang siapa yang di maksud kalau begini namanya munafik,langsung bilang siapa maksud kalau begini namanya munafik,langsung bilang siapa maksud kalau begini namanya munafik
negative,"Jedar emg muka 2 kali, didepan baik, dibelakang busuk, mulutnya kek banci cucoklah 2 banci tu",jedar emg muka kali didepan baik dibelakang busuk mulutnya kek banci cucoklah banci tu,jedar memang muka kali didepan baik dibelakang busuk mulutnya kayak banci cucoklah banci itu,jedar memang muka kali didepan baik dibelakang busuk mulutnya kayak banci cucoklah banci,jedar memang muka kali didepan baik dibelakang busuk mulutnya kayak banci cucoklah banci
negative,AMIT AMIT DEH ORANG JAHAT... PENJILAT PEMBOHONG PELAKOR JIJIK BANGET,amit amit deh orang jahat penjilat pembohong pelakor jijik banget,amit amit deh manusia jahat penjilat pembohong pelakor jijik banget,amit amit deh manusia jahat penjilat pembohong pelakor jijik banget,amit amit deh manusia jahat penjilat pembohong pelakor jijik banget
negative,"Wkwkwkwk... Ya Allah ya Tuhan ku knp lah org2 munafik ni tp sok suci, mulan jamela kan ayu ting2 ngikuti jejak a bukan? Wkwkwk  <USERNAME>",wkwkwkwk ya allah ya tuhan ku knp lah org munafik ni tp sok suci mulan jamela kan ayu ting ngikuti jejak a bukan wkwkwk username,wkwkwkwk ya allah ya tuhan ku kenapa lah orang munafik nih tapi berlaga suci mulan jamela akan ayu ting ngikuti jejak a bukan wkwkwk username,wkwkwkwk allah tuhan ku lah orang munafik nih berlaga suci mulan jamela ayu ting ngikuti jejak a bukan wkwkwk username,wkwkwkwk allah tuhan ku lah orang munafik nih berlaga suci mulan jamela ayu ting ngikuti jejak a bukan wkwkwk username
negative,"Dlu si pelakor ini yg sombong krn brhasil dapetin si botak smpe mnceraikan bunda maya,skrg hdp ny mkin anjlok malah bunda maya yg sring jelong2 kluarnegri..??????",dlu si pelakor ini yg sombong krn brhasil dapetin si botak smpe mnceraikan bunda maya skrg hdp ny mkin anjlok malah bunda maya yg sring jelong kluarnegri,dulu sih pelakor ini yang sombong karena berhasil mendapatkan sih botak sampai mnceraikan bunda maya sekarang hidup nya makin anjlok malah bunda maya yang sring jelong kluarnegri,dulu sih pelakor sombong berhasil mendapatkan sih botak mnceraikan bunda maya sekarang hidup nya makin anjlok malah bunda maya sring jelong kluarnegri,dulu sih pelakor sombong berhasil mendapatkan sih botak mnceraikan bunda maya sekarang hidup nya makin anjlok malah bunda maya sring jelong kluarnegri
